address,brand,city,postcode,country,extras,latitude,longitude,opening_hours,name,phone,ref,state,website
"1520 Avenue des matignons, route de villedieu",Decathlon,Granville,50400,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.837978,-1.583932,"{'opening_hours': {'Mon': '10:00-19:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': ''}}",Granville Essentiel,+33258140000,0070244502445,,https://www.decathlon.fr/store-locator
Avenue du Goëlo,Decathlon,Saint Agathon,22200,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",48.560216237380544,-3.127096787696839,"{'opening_hours': {'Mon': '09:30-12:30, 14:00-19:00', 'Tue': '09:30-12:30, 14:00-19:00', 'Wed': '09:30-12:30, 14:00-19:00', 'Thu': '', 'Fri': '09:30-12:30, 14:00-19:00', 'Sat': '09:30-12:30, 14:00-19:00', 'Sun': ''}}",GUINGAMP ESSENTIEL,+33221360000,0070248502485,,https://www.decathlon.fr/store-locator
62 avenue Jean Médecin,Decathlon,NICE,06000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.705088,7.265433300000001,"{'opening_hours': {'Mon': '10:00-19:30', 'Tue': '10:00-19:30', 'Wed': '10:00-19:30', 'Thu': '10:00-19:30', 'Fri': '10:00-19:30', 'Sat': '10:00-19:30', 'Sun': '11:00-19:00'}}",Decathlon City Nice Jean-Médecin,+33423030162,0070249902499,,https://www.decathlon.fr/store-locator
9046 rue d'Aiga Bera,Decathlon,LARUNS,64440,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",42.990513,-0.422194,"{'opening_hours': {'Mon': '09:00-12:30, 14:30-19:00', 'Tue': '', 'Wed': '09:00-12:30, 14:30-19:00', 'Thu': '', 'Fri': '', 'Sat': '09:00-12:30, 14:30-19:00', 'Sun': ''}}", MOUNTAIN Laruns,+33554200140,0070253002530,,https://www.decathlon.fr/store-locator
7 rue de la paix,Decathlon,Annecy,74000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.903433449616145,6.126318216323856,"{'opening_hours': {'Mon': '10:00-19:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': ''}}",Annecy City Centre Ville,+33485720003,0070253102531,,https://www.decathlon.fr/store-locator
66 Rue des Carmes,Decathlon,Rouen,76000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",49.44196529478957,1.0948064254783674,"{'opening_hours': {'Mon': '10:00-19:30', 'Tue': '10:00-19:30', 'Wed': '10:00-19:30', 'Thu': '10:00-19:30', 'Fri': '10:00-19:30', 'Sat': '10:00-19:30', 'Sun': ''}}",ROUEN CENTRE VILLE,+33279970410,0070253202532,,https://www.decathlon.fr/store-locator
12-18 Rue des Pierres Précieuses,Decathlon,LE LAVANDOU,83980,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.136804,6.367212,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",LAVANDOU POPUP,+330762924954,0070253302533,,https://www.decathlon.fr/store-locator
"Centre Commercial STEEL, 2 rue Ferrer",Decathlon,Saint-Etienne,42000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.4469769,4.4192168,"{'opening_hours': {'Mon': '09:30-19:30', 'Tue': '09:30-19:30', 'Wed': '09:30-19:30', 'Thu': '09:30-19:30', 'Fri': '09:30-19:30', 'Sat': '09:30-19:30', 'Sun': ''}}",Decathlon Saint Etienne Monthieu,+33487000060,0070253402534,,https://www.decathlon.fr/store-locator
"210, RD 1006 - ZAC DU CHESNES",Decathlon,Saint Quentin Fallavier,38070,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.652414,5.113271399999999,"{'opening_hours': {'Mon': '06:00-20:00', 'Tue': '06:00-20:00', 'Wed': '06:00-20:00', 'Thu': '06:00-20:00', 'Fri': '06:00-20:00', 'Sat': '06:00-19:00', 'Sun': ''}}",Entrepôt Retrait Colis Decathlon - Saint Quentin Fallavier,+33474958090,0070253702537,,https://www.decathlon.fr/store-locator
"Intermarché Express, 47 rue faubourg Bannier",Decathlon,Orléans,45000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",47.9077666,1.9011761,"{'opening_hours': {'Mon': '08:30-19:30', 'Tue': '08:30-19:30', 'Wed': '08:30-19:30', 'Thu': '08:30-19:30', 'Fri': '08:30-19:30', 'Sat': '08:30-19:30', 'Sun': '09:00-12:30'}}",ORLEANS CENTRE RETRAIT COLIS,+33238665555,0070253802538,,https://www.decathlon.fr/store-locator
Rue Pasteur,Decathlon,Lompret,59840,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",50.6562692,3.0084425,"{'opening_hours': {'Mon': '07:00-20:00', 'Tue': '07:00-20:00', 'Wed': '07:00-20:00', 'Thu': '07:00-20:00', 'Fri': '07:00-20:00', 'Sat': '07:00-12:00', 'Sun': ''}}",Lompret retrait colis,+33320188910,0070253902539,,https://www.decathlon.fr/store-locator
500 Avenue du Pech,Decathlon,MONTBARTIER,82700,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.91209359924955,1.3073791837646365,"{'opening_hours': {'Mon': '06:30-19:30', 'Tue': '06:30-19:30', 'Wed': '06:30-19:30', 'Thu': '06:30-19:30', 'Fri': '06:30-19:30', 'Sat': '06:30-18:30', 'Sun': ''}}",Entrepôt Decathlon MONTBARTIER Retrait Colis,+330534273080,0070268502685,,https://www.decathlon.fr/store-locator
Avenue de Bastia,Decathlon,Porto-Vecchio,20137,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",41.6053436,9.2751546,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",Decathlon Porto-Vecchio,+33495293029,0070270802708,,https://www.decathlon.fr/store-locator
2 Avenue de la Capitainerie,Decathlon,La Rochelle,17000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.1434913,-1.1657782,"{'opening_hours': {'Mon': '00:00-23:59', 'Tue': '00:00-23:59', 'Wed': '00:00-23:59', 'Thu': '00:00-23:59', 'Fri': '00:00-23:59', 'Sat': '00:00-23:59', 'Sun': '00:00-23:59'}}",La Rochelle / TRIBORD Les Minimes,+33546301881,0070272102721,,https://www.decathlon.fr/store-locator
RN 117 ZI Soarns Soleil,Decathlon,ORTHEZ,64300,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.4815591,-0.7460002,"{'opening_hours': {'Mon': '09:30-13:00, 14:30-19:00', 'Tue': '09:30-13:00, 14:30-19:00', 'Wed': '09:30-13:00, 14:30-19:00', 'Thu': '09:30-13:00, 14:30-19:00', 'Fri': '09:30-13:00, 14:30-19:00', 'Sat': '09:30-13:00, 14:30-19:00', 'Sun': ''}}",CONTACT Orthez,+33525390000,0070277502775,,https://www.decathlon.fr/store-locator
4 RUE BONIVARD,Decathlon,CHAMBERY,73000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.5662714,5.9187118,"{'opening_hours': {'Mon': '10:00-19:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': ''}}",CHAMBERY CONTACT CENTRE VILLE,+330485780032,0070286102861,,https://www.decathlon.fr/store-locator
ZA en Chantrans,Decathlon,Montmorot,39570,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",46.670943175342764,5.526578879024906,"{'opening_hours': {'Mon': '09:30-19:00', 'Tue': '09:30-19:00', 'Wed': '09:30-19:00', 'Thu': '09:30-19:00', 'Fri': '09:30-19:00', 'Sat': '09:30-19:00', 'Sun': ''}}",LONS LE SAUNIER,+33339970004,0070286302863,,https://www.decathlon.fr/store-locator
221 route departementale residence Lauze,Decathlon,LA PLAGNE-TARENTAISE,73210,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.5135562,6.678185,"{'opening_hours': {'Mon': '08:45-12:30, 14:00-19:00', 'Tue': '08:45-12:30, 14:00-19:00', 'Wed': '08:45-12:30, 14:00-19:00', 'Thu': '08:45-12:30, 14:00-19:00', 'Fri': '08:45-12:30, 13:30-19:00', 'Sat': '08:45-19:00', 'Sun': '08:45-19:00'}}",La Plagne Mountain station,+33479040091,0070292802928,,https://www.decathlon.fr/store-locator
108 Avenue de la Muzelle,Decathlon,Les Deux Alpes,38860,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.0070026,6.1217921,"{'opening_hours': {'Mon': '08:30-19:30', 'Tue': '08:30-19:30', 'Wed': '08:30-19:30', 'Thu': '08:30-19:30', 'Fri': '08:30-19:30', 'Sat': '08:30-19:30', 'Sun': '08:30-19:30'}}",Les deux Alpes Mountain,+330476805084,0070293302933,,https://www.decathlon.fr/store-locator
"BP 36, 73440 Les Belleville",Decathlon,LES MENUIRES,73440,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.31297454056808,6.541819665819184,"{'opening_hours': {'Mon': '08:30-19:30', 'Tue': '08:30-19:30', 'Wed': '08:30-19:30', 'Thu': '08:30-19:30', 'Fri': '08:30-19:30', 'Sat': '08:30-19:30', 'Sun': '08:30-19:30'}}",Les Menuires Mountain,+330479083581,0070319103191,,https://www.decathlon.fr/store-locator
lotissement camieta,Decathlon,URRUGNE,64122,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",43.3756202,-1.6758349,"{'opening_hours': {'Mon': '09:30-19:30', 'Tue': '09:30-19:30', 'Wed': '09:30-19:30', 'Thu': '09:30-19:30', 'Fri': '09:30-19:30', 'Sat': '09:30-19:30', 'Sun': ''}}",Urrugne - Saint Jean de Luz ,+330523520010,0070319203192,,https://www.decathlon.fr/store-locator
"20, RUE CREBILLON",Decathlon,NANTES,44000,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",47.21366550000002,-1.5612570294477401,"{'opening_hours': {'Mon': '12:00-19:00', 'Tue': '10:00-19:00', 'Wed': '10:00-19:00', 'Thu': '10:00-19:00', 'Fri': '10:00-19:00', 'Sat': '10:00-19:00', 'Sun': ''}}",Decathlon Nantes - Centre ville,+33279640110,0070325703257,,https://www.decathlon.fr/store-locator
2601 Route Nationale 20,Decathlon,Saran,45770,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",47.962042870473496,1.881368789102189,"{'opening_hours': {'Mon': '09:30-20:00', 'Tue': '09:30-20:00', 'Wed': '09:30-20:00', 'Thu': '09:30-20:00', 'Fri': '09:30-20:00', 'Sat': '09:30-20:00', 'Sun': ''}}",Saran,+33279640130,0070326303263,,https://www.decathlon.fr/store-locator
584 Av du Pere Tasse Chamrousse,Decathlon,CHAMROUSSE,38410,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.1105943,5.876490599999999,"{'opening_hours': {'Mon': '08:30-19:00', 'Tue': '08:30-19:00', 'Wed': '08:30-19:00', 'Thu': '08:30-19:00', 'Fri': '08:30-19:00', 'Sat': '08:30-19:00', 'Sun': '08:30-19:00'}}",Chamrousse Mountain,+33476899624,0070333203332,,https://www.decathlon.fr/store-locator
"01 Les Mathes, France",Decathlon,La Palmyre,17570,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",45.690274,-1.179729,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",La Palmyre,+33000,0070336403364,,https://www.decathlon.fr/store-locator
0 Simastock Libercourt,Decathlon,Libercourt,62820,FR,"{'brand': 'Decathlon', 'fascia': 'Decathlon', 'category': 'Sports', 'edit_date': '20250310', 'lat_lon_source': 'website'}",50.4748437,2.9843978,"{'opening_hours': {'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}}",SIMASTOCK,,0070342803428,,https://www.decathlon.fr/store-locator
