address_full,city,country,brand,extras,lat,lon,day_opening_status,phone,ref,post_code,name,state,website
"near Arnside, Cumbria",near Arnside,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.189403,-2.844373,FULLY_OPEN,+441524702815,5159,,Arnside and Silverdale,,https://www.nationaltrust.org.uk/visit/lake-district/arnside-and-silverdale
"near Keswick, Cumbria",near Keswick,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.58304,-3.12789,FULLY_OPEN,+441768774649,38,,Borrowdale and Derwent Water,,https://www.nationaltrust.org.uk/visit/lake-district/borrowdale-and-derwent-water
"Roanhead, Hawthwaite Lane, near Barrow-in-Furness, Cumbria, LA14 4QJ",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.170756,-3.225736,PARTIALLY_OPEN,+441229462855,5162,LA14 4QJ,Sandscale Haws National Nature Reserve,,https://www.nationaltrust.org.uk/visit/lake-district/sandscale-haws-national-nature-reserve
"Sutton-at-Hone, Dartford, Kent, DA4 9HQ",Kent,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.4095,0.24053,CLOSED,+441732810378,287,DA4 9HQ,St. John's Jerusalem,,https://www.nationaltrust.org.uk/visit/kent/st-johns-jerusalem
,,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.175704,-0.5961638,,,900050,,Munstead Wood,,https://www.nationaltrust.org.uk/visit/surrey/munstead-wood
"Cape Cornwall Road, St Just, Penzance, Cornwall, TR19 7NN",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.127187,-5.7088012,FULLY_OPEN,+441736786934,6100,TR19 7NN,Cape Cornwall,,https://www.nationaltrust.org.uk/visit/cornwall/cape-cornwall
"West Clandon, Guildford, Surrey, GU4 7RQ",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.252169,-0.505899,,+441483222482,79,GU4 7RQ,Clandon Park,,https://www.nationaltrust.org.uk/visit/surrey/clandon-park
"Farnborough, near Banbury, Warwickshire, OX17 1DU",Warwickshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.136902,-1.36541,CLOSED,+441295670266,125,OX17 1DU,Farnborough Hall,,https://www.nationaltrust.org.uk/visit/warwickshire/farnborough-hall
"Rhosili, Swansea, SA3 1PR",Swansea,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.568525,-4.286882,FULLY_OPEN,+441792390707,5131,SA3 1PR,Rhosili and South Gower Coast,,https://www.nationaltrust.org.uk/visit/wales/rhosili-and-south-gower-coast
"Hambledon, near Godalming, Surrey, GU8 4HF",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.132801,-0.62291,CLOSED,+441483208936,244,GU8 4HF,Oakhurst Cottage,,https://www.nationaltrust.org.uk/visit/surrey/oakhurst-cottage
"near Ravenscar, North Yorkshire",near Ravenscar,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.400398,-0.48725,FULLY_OPEN,+441723870138,384,,Yorkshire Coast,,https://www.nationaltrust.org.uk/visit/yorkshire/yorkshire-coast
"Strangford, County Down",Strangford,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.373741,-5.579002,FULLY_OPEN,+442842787769,5045,,Strangford Lough,,https://www.nationaltrust.org.uk/visit/northern-ireland/strangford-lough
"Portsmouth Road, Esher, Surrey, KT10 9JL",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.356013,-0.381423,CLOSED,+441372467806,179,KT10 9JL,The Homewood,,https://www.nationaltrust.org.uk/visit/surrey/the-homewood
"Lorna Doone Farm, Malmsmead, Lynton, Devon, EX35 6NU",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.216183,-3.728033,FULLY_OPEN,,90009,EX35 6NU,Lorna Doone Valley,,https://www.nationaltrust.org.uk/visit/devon/lorna-doone-valley
"Priory Lane, Frensham, Surrey, GU10 3BT",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.16990143,-0.77272665,FULLY_OPEN,+441428681050,6124,GU10 3BT,Frensham Little Pond,,https://www.nationaltrust.org.uk/visit/surrey/frensham-little-pond
"Navigations Office and Dapdune Wharf, Wharf Road, Guildford, Surrey, GU1 4RR",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.2421,-0.57808,FULLY_OPEN,+441483561389,279,GU1 4RR,River Wey and Godalming Navigations and Dapdune Wharf,,https://www.nationaltrust.org.uk/visit/surrey/river-wey-and-godalming-navigations-and-dapdune-wharf
"Chilterns Countryside, c/o Hughenden estate, High Wycombe, Buckinghamshire, HP14 4LA",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.751671,-0.771511,,+441494755565,6131,HP14 4LA,Chilterns Countryside,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/chilterns-countryside
"Whitehaven Coast, Haig Pit Car Park, Solway Road, Whitehaven, Cumbria, CA28 9BG",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.543763,-3.598891,FULLY_OPEN,+441768774649,6188,CA28 9BG,Whitehaven Coast,,https://www.nationaltrust.org.uk/visit/lake-district/whitehaven-coast
"Bleach Green car park, Ennerdale Bridge, Cleator Moor, Cumbria, CA23 3AS",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.524792,-3.414473,FULLY_OPEN,+441768774649,6196,CA23 3AS,Ennerdale,,https://www.nationaltrust.org.uk/visit/lake-district/ennerdale
Cumbria,,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.39935,-3.26743,FULLY_OPEN,+441946723466,6187,,Eskdale and Duddon Valley,,https://www.nationaltrust.org.uk/visit/lake-district/eskdale-and-duddon-valley
"Buttermere, near Cockermouth, Cumbria, CA13 9UZ",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.51402,-3.27848,FULLY_OPEN,+441768774649,60,CA13 9UZ,Buttermere Valley,,https://www.nationaltrust.org.uk/visit/lake-district/buttermere-valley
"Lake Head car park, near Seascale, Cumbria, CA20 1EX",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.45607,-3.26293,FULLY_OPEN,+441946726064,353,CA20 1EX,Wasdale,,https://www.nationaltrust.org.uk/visit/lake-district/wasdale
"Newgale, Roch, Pembrokeshire, SA62 6AR",Pembrokeshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.8509,-5.1142,FULLY_OPEN,+441646623110,6206,SA62 6AR,Southwood Estate,,https://www.nationaltrust.org.uk/visit/wales/southwood-estate
"Market Place, Dalton-in-Furness, Cumbria, LA15 8AX",Cumbria,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.153801,-3.18896,CLOSED,+441539560951,103,LA15 8AX,Dalton Castle,,https://www.nationaltrust.org.uk/visit/lake-district/dalton-castle
"near Pembroke, Pembrokeshire",near Pembroke,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.612813,-4.926159,FULLY_OPEN,+441646623110,611,,Stackpole Estate,,https://www.nationaltrust.org.uk/visit/wales/stackpole-estate
"Ranmore Common Road, near Dorking, Surrey, RH5 6SR",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.240398,-0.361131,,+441306887485,5371,RH5 6SR,Denbies Hillside,,https://www.nationaltrust.org.uk/visit/surrey/denbies-hillside
"Willington, Church End, near Bedford, Bedfordshire, MK44 3PX",Bedfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.137501,-0.3808,,+441480301494,373,MK44 3PX,Willington Dovecote and Stables,,https://www.nationaltrust.org.uk/visit/essex-bedfordshire-hertfordshire/willington-dovecote-and-stables
"near Polruan, Cornwall, PL23 1NP",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.333005,-4.6013886,FULLY_OPEN,+441726870146,6222,PL23 1NP,Lantic Bay,,https://www.nationaltrust.org.uk/visit/cornwall/lantic-bay
"Abbey School, Ramsey, Huntingdon, Cambridgeshire, PE26 1DH",Cambridgeshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.448502,-0.0997,CLOSED,+443448001895,275,PE26 1DH,Ramsey Abbey Gatehouse,,https://www.nationaltrust.org.uk/visit/cambridgeshire/ramsey-abbey-gatehouse
"Nr Whiteshill Village, Stroud, Gloucestershire, GL6 6PP",Gloucestershire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.7784,-2.26233,,+441452814213,5091,GL6 6PP,Haresfield Beacon and Standish Wood,,https://www.nationaltrust.org.uk/visit/gloucestershire-cotswolds/haresfield-beacon-and-standish-wood
"Trevose Head, near Padstow, Cornwall, PL28 8SL",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.546834,-5.0341244,FULLY_OPEN,+441208863046,90002,PL28 8SL,Trevose Head,,https://www.nationaltrust.org.uk/visit/cornwall/trevose-head
"Ivinghoe, Buckinghamshire, LU7 9ER",Buckinghamshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.831402,-0.62699,CLOSED,+441442851227,262,LU7 9ER,Pitstone Windmill,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/pitstone-windmill
"Porth y Swnt, Aberdaron, Pwllheli, Gwynedd, LL53 8BE",Gwynedd,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.804818,-4.7116944,PARTIALLY_OPEN,+441758703810,6144,LL53 8BE,Porth y Swnt,,https://www.nationaltrust.org.uk/visit/wales/porth-y-swnt
"Cemlyn Nature Reserve, Cemlyn, Cemaes Bay, Anglesey, LL67 0DY",Anglesey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.412223,-4.5154109,FULLY_OPEN,+441248714795,6190,LL67 0DY,Cemlyn,,https://www.nationaltrust.org.uk/visit/wales/cemlyn
"Porthcurno, Cornwall, TR19 6JX",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.0473,-5.6558,FULLY_OPEN,+441736761015,6143,TR19 6JX,Porthcurno,,https://www.nationaltrust.org.uk/visit/cornwall/porthcurno
"Fowey Estuary, Fowey, Cornwall, PL23",Cornwall,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.328865,-4.642749,FULLY_OPEN,+441726870146,5322,,Fowey Estuary,,https://www.nationaltrust.org.uk/visit/cornwall/fowey-estuary
"Clyston Mill, Broadclyst, Exeter, Devon, EX5 3DX",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.7657297,-3.4475338,CLOSED,+441392881345,90005,EX5 3DX,Clyston Mill,,https://www.nationaltrust.org.uk/visit/devon/clyston-mill
"Shrewsbury, Shropshire, SY1 1TN",Shropshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.705002,-2.75512,CLOSED,+441743708170,332,SY1 1TN,Attingham Park Estate: Town Walls Tower,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/attingham-park-estate-town-walls-tower
"Bessbrook, Newry, County Armagh, BT35 7EF",County Armagh,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.189943,-6.38358,PARTIALLY_OPEN,+442887784753,104,BT35 7EF,Derrymore House,,https://www.nationaltrust.org.uk/visit/northern-ireland/derrymore-house
"Swan Barn Farm, Collards Lane, Haslemere, Surrey, GU27 2HU",Surrey,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.087323,-0.703522,FULLY_OPEN,+441730816638,6063,GU27 2HU,Swan Barn Farm,,https://www.nationaltrust.org.uk/visit/surrey/swan-barn-farm
"The Roundhouse, 1 Sheepcote Street, Birmingham, West Midlands, B16 8AE",West Midlands,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.478946,-1.918828,CLOSED,,6247,B16 8AE,The Roundhouse,,https://www.nationaltrust.org.uk/visit/birmingham-west-midlands/roundhouse
"Malham Tarn Estate Office, North Wing, Malham Tarn House, Settle, North Yorkshire, BD24 9PU",North Yorkshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",54.104698,-2.17682,FULLY_OPEN,+441729830416,222,BD24 9PU,Yorkshire Dales,,https://www.nationaltrust.org.uk/visit/yorkshire/yorkshire-dales
"Buscot Village, Faringdon, Oxfordshire, SN7 8DA",Oxfordshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.676879,-1.6673895,FULLY_OPEN,+441793762209,900018,SN7 8DA,Buscot Village,,https://www.nationaltrust.org.uk/visit/oxfordshire-buckinghamshire-berkshire/buscot-village
"near Beddgelert, Gwynedd, LL55 4NG",Gwynedd,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",53.019931,-4.088592,FULLY_OPEN,+441766510120,6015,LL55 4NG,Craflwyn and Beddgelert,,https://www.nationaltrust.org.uk/visit/wales/craflwyn-and-beddgelert
"near Atcham, Shrewsbury, Shropshire, SY5 6JP",Shropshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.669399,-2.68733,CLOSED,+441743708170,2507,SY5 6JP,Attingham Park Estate: Cronkhill,,https://www.nationaltrust.org.uk/visit/shropshire-staffordshire/attingham-park-estate-cronkhill
"near Glastonbury, Somerset",near Glastonbury,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",51.143368,-2.707853,FULLY_OPEN,+441278751874,143,,Glastonbury Tor,,https://www.nationaltrust.org.uk/visit/somerset/glastonbury-tor
"near Winford, Isle of Wight, PO36 0LD",Isle of Wight,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.656034,-1.1999137,FULLY_OPEN,+441983741020,5063,PO36 0LD,Borthwood Copse,,https://www.nationaltrust.org.uk/visit/isle-of-wight/borthwood-copse
"Salcombe Hill, Sidmouth, Devon, EX10 0NY",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.693485,-3.2076165,,+441297680507,6091,EX10 0NY,Sidmouth countryside,,https://www.nationaltrust.org.uk/visit/devon/sidmouth-countryside
"Milford Road, Duffield, Derbyshire, DE56 4DW",Derbyshire,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",52.9925,-1.4892,FULLY_OPEN,+441332842191,4508,DE56 4DW,Duffield Castle,,https://www.nationaltrust.org.uk/visit/peak-district-derbyshire/duffield-castle
"Compton, Isle of Wight, PO30 4HB",Isle of Wight,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.655106,-1.4664884,FULLY_OPEN,+441983741020,5078,PO30 4HB,Compton Bay and Downs,,https://www.nationaltrust.org.uk/visit/isle-of-wight/compton-bay-and-downs
"Dalwood, Axminster, Devon, EX13 7DU",Devon,United Kingdom,Nationaltrust,"{'brand': 'Nationaltrust', 'fascia': 'Nationaltrust', 'category': 'National sites', 'edit_date': '20250408', 'lat_lon_source': 'Third-party'}",50.788428,-3.061108,FULLY_OPEN,+441297680507,211,EX13 7DU,Loughwood Meeting House,,https://www.nationaltrust.org.uk/visit/devon/loughwood-meeting-house
